feature_set,recall,precision,threshold
AlphaEarth Embeddings,0.9913793103448276,0.5553491827637445,0.042892899244244
AlphaEarth Embeddings,0.9913793103448276,0.5555555555555556,0.0428998221895363
AlphaEarth Embeddings,0.9913793103448276,0.5557620817843866,0.0429500506255413
AlphaEarth Embeddings,0.9913793103448276,0.5559687616214206,0.0429570402163029
AlphaEarth Embeddings,0.9913793103448276,0.5561755952380952,0.0429693871585843
AlphaEarth Embeddings,0.9913793103448276,0.5563825828061034,0.0429789500783913
AlphaEarth Embeddings,0.9913793103448276,0.5565897244973939,0.0429941861140015
AlphaEarth Embeddings,0.9913793103448276,0.5567970204841713,0.0429951987307879
AlphaEarth Embeddings,0.9913793103448276,0.5570044709388972,0.043007070159041
AlphaEarth Embeddings,0.9913793103448276,0.55721207603429,0.0430232351406764
AlphaEarth Embeddings,0.9913793103448276,0.5574198359433259,0.0430502573820965
AlphaEarth Embeddings,0.9913793103448276,0.5576277508392391,0.0430601372140761
AlphaEarth Embeddings,0.9913793103448276,0.5578358208955224,0.0430869638437982
AlphaEarth Embeddings,0.9913793103448276,0.5580440462859276,0.0430957181788974
AlphaEarth Embeddings,0.9913793103448276,0.558252427184466,0.0430992131620061
AlphaEarth Embeddings,0.9913793103448276,0.558460963765409,0.043099644385939
AlphaEarth Embeddings,0.9913793103448276,0.5586696562032885,0.0431105854812375
AlphaEarth Embeddings,0.9913793103448276,0.5588785046728972,0.0431671684016567
AlphaEarth Embeddings,0.9913793103448276,0.5590875093492894,0.0431729283416312
AlphaEarth Embeddings,0.9913793103448276,0.5592966704077815,0.0431779614476083
AlphaEarth Embeddings,0.9913793103448276,0.5595059880239521,0.0431997040676023
AlphaEarth Embeddings,0.9913793103448276,0.5597154623736428,0.0432095012363052
AlphaEarth Embeddings,0.9913793103448276,0.5599250936329588,0.0432222727708835
AlphaEarth Embeddings,0.9913793103448276,0.560134881978269,0.0432248644843784
AlphaEarth Embeddings,0.9913793103448276,0.5603448275862069,0.0432285255492274
AlphaEarth Embeddings,0.9913793103448276,0.5605549306336708,0.043229156452843
AlphaEarth Embeddings,0.9913793103448276,0.5607651912978244,0.0432453992155632
AlphaEarth Embeddings,0.9913793103448276,0.5609756097560976,0.0432489747749825
AlphaEarth Embeddings,0.9913793103448276,0.5611861861861862,0.0432504927506317
AlphaEarth Embeddings,0.9913793103448276,0.5613969207660533,0.043281370394189
AlphaEarth Embeddings,0.9913793103448276,0.5616078136739294,0.0432857208102655
AlphaEarth Embeddings,0.9913793103448276,0.5618188650883127,0.0433086944854975
AlphaEarth Embeddings,0.9913793103448276,0.5620300751879699,0.0433271832926691
AlphaEarth Embeddings,0.9913793103448276,0.5622414441519368,0.0433312199286202
AlphaEarth Embeddings,0.9913793103448276,0.5624529721595184,0.0433312549771836
AlphaEarth Embeddings,0.9913793103448276,0.5626646593902898,0.0433321240553977
AlphaEarth Embeddings,0.9913793103448276,0.5628765060240963,0.0433342249735902
AlphaEarth Embeddings,0.9913793103448276,0.5630885122410546,0.0433434254403371
AlphaEarth Embeddings,0.9913793103448276,0.5633006782215524,0.0433470025953209
AlphaEarth Embeddings,0.9913793103448276,0.5635130041462495,0.0433490953885698
AlphaEarth Embeddings,0.9913793103448276,0.5637254901960784,0.043349154084296
AlphaEarth Embeddings,0.9913793103448276,0.5639381365522445,0.0433560013963319
AlphaEarth Embeddings,0.9913793103448276,0.5641509433962264,0.0433572603621616
AlphaEarth Embeddings,0.9913793103448276,0.5643639109097772,0.0433573045104893
AlphaEarth Embeddings,0.9913793103448276,0.5645770392749244,0.0433638279340972
AlphaEarth Embeddings,0.9913793103448276,0.5647903286739705,0.0433650426199164
AlphaEarth Embeddings,0.9913793103448276,0.5650037792894935,0.0433755732857523
AlphaEarth Embeddings,0.9913793103448276,0.5652173913043478,0.0434270400542443
AlphaEarth Embeddings,0.9913793103448276,0.5654311649016641,0.0434627277119145
AlphaEarth Embeddings,0.9913793103448276,0.5656451002648506,0.043492836552986
AlphaEarth Embeddings,0.9913793103448276,0.5658591975775927,0.0434976006596005
AlphaEarth Embeddings,0.9913793103448276,0.5660734570238546,0.0435474904329545
AlphaEarth Embeddings,0.9913793103448276,0.5662878787878788,0.0435596681057575
AlphaEarth Embeddings,0.9913793103448276,0.5665024630541872,0.0435606742965278
AlphaEarth Embeddings,0.9913793103448276,0.5667172100075815,0.0435796361105441
AlphaEarth Embeddings,0.9913793103448276,0.5669321198331437,0.043586412529428
AlphaEarth Embeddings,0.9913793103448276,0.5671471927162367,0.0435954890968225
AlphaEarth Embeddings,0.9913793103448276,0.5673624288425048,0.0435965107406829
AlphaEarth Embeddings,0.9913793103448276,0.567577828397874,0.0436191438966885
AlphaEarth Embeddings,0.9913793103448276,0.567793391568553,0.0436334628058862
AlphaEarth Embeddings,0.9913793103448276,0.5680091185410334,0.0436434023665225
AlphaEarth Embeddings,0.9913793103448276,0.5682250095020904,0.0436467768811671
AlphaEarth Embeddings,0.9913793103448276,0.5684410646387833,0.0436559090277043
AlphaEarth Embeddings,0.9913793103448276,0.5686572841384557,0.0436889245964047
AlphaEarth Embeddings,0.9913793103448276,0.5688736681887366,0.0437117084208016
AlphaEarth Embeddings,0.9913793103448276,0.5690902169775409,0.0437163312797377
AlphaEarth Embeddings,0.9913793103448276,0.5693069306930693,0.0437178892441505
AlphaEarth Embeddings,0.9913793103448276,0.5695238095238095,0.0437503131445499
AlphaEarth Embeddings,0.9913793103448276,0.5697408536585366,0.0437767704403003
AlphaEarth Embeddings,0.9913793103448276,0.5699580632863134,0.0438335629587639
AlphaEarth Embeddings,0.9913793103448276,0.5701754385964912,0.0438444222549889
AlphaEarth Embeddings,0.9913793103448276,0.5703929797787104,0.0438563346660449
AlphaEarth Embeddings,0.9913793103448276,0.5706106870229007,0.0438727765302302
AlphaEarth Embeddings,0.9913793103448276,0.5708285605192822,0.0439061073645625
AlphaEarth Embeddings,0.9913793103448276,0.5710466004583652,0.0439147321849263
AlphaEarth Embeddings,0.9913793103448276,0.5712648070309515,0.0439371089824764
AlphaEarth Embeddings,0.9913793103448276,0.5714831804281345,0.0439528617454392
AlphaEarth Embeddings,0.9913793103448276,0.5717017208413002,0.0439807195290163
AlphaEarth Embeddings,0.9913793103448276,0.571920428462127,0.044038872966025
AlphaEarth Embeddings,0.9913793103448276,0.572139303482587,0.0440839529301396
AlphaEarth Embeddings,0.9913793103448276,0.5723583460949464,0.0440886287133121
AlphaEarth Embeddings,0.9913793103448276,0.5725775564917656,0.0441046794088905
AlphaEarth Embeddings,0.9913793103448276,0.5727969348659003,0.0441114629626798
AlphaEarth Embeddings,0.9913793103448276,0.5730164814105021,0.044111537292662
AlphaEarth Embeddings,0.9913793103448276,0.5732361963190185,0.0441176118888289
AlphaEarth Embeddings,0.9913793103448276,0.5734560797851938,0.0441213504697034
AlphaEarth Embeddings,0.9913793103448276,0.5736761320030699,0.0441329730556994
AlphaEarth Embeddings,0.9913793103448276,0.5738963531669866,0.0441331600484861
AlphaEarth Embeddings,0.9913793103448276,0.5741167434715821,0.0442050596846903
AlphaEarth Embeddings,0.9913793103448276,0.5743373031117941,0.0442316092353428
AlphaEarth Embeddings,0.9913793103448276,0.5745580322828593,0.0442379970216764
AlphaEarth Embeddings,0.9913793103448276,0.5747789311803153,0.0442585924324623
AlphaEarth Embeddings,0.9913793103448276,0.575,0.0442967265877879
AlphaEarth Embeddings,0.9913793103448276,0.5752212389380531,0.0443009711879017
AlphaEarth Embeddings,0.9913793103448276,0.5754426481909161,0.0443337196845971
AlphaEarth Embeddings,0.9913793103448276,0.5756642279553331,0.0443626550460969
AlphaEarth Embeddings,0.9913793103448276,0.5758859784283513,0.0443740532106349
AlphaEarth Embeddings,0.9913793103448276,0.5761078998073218,0.0443840101883342
AlphaEarth Embeddings,0.9913793103448276,0.5763299922898998,0.0443867975665479
AlphaEarth Embeddings,0.9913793103448276,0.5765522560740455,0.0444055371799396
AlphaEarth Embeddings,0.9913793103448276,0.5767746913580247,0.0444066145913795
AlphaEarth Embeddings,0.9913793103448276,0.5769972983404091,0.0444336068850598
AlphaEarth Embeddings,0.9913793103448276,0.5772200772200772,0.044490682877366
AlphaEarth Embeddings,0.9913793103448276,0.5774430281962147,0.0445190173420284
AlphaEarth Embeddings,0.9913793103448276,0.5776661514683153,0.0445251122536268
AlphaEarth Embeddings,0.9913793103448276,0.5778894472361809,0.0445642479410896
AlphaEarth Embeddings,0.9913793103448276,0.5781129156999226,0.0445707117626223
AlphaEarth Embeddings,0.9913793103448276,0.5783365570599613,0.0445717022481375
AlphaEarth Embeddings,0.9913793103448276,0.5785603715170279,0.0445853303474791
AlphaEarth Embeddings,0.9913793103448276,0.5787843592721641,0.0446124309917368
AlphaEarth Embeddings,0.9913793103448276,0.5790085205267235,0.0446672729376458
AlphaEarth Embeddings,0.9913793103448276,0.5792328554823711,0.0446853426512063
AlphaEarth Embeddings,0.9913793103448276,0.5794573643410853,0.0446893931335348
AlphaEarth Embeddings,0.9913793103448276,0.579682047305157,0.0446916081015307
AlphaEarth Embeddings,0.9913793103448276,0.5799069045771916,0.0447056167812161
AlphaEarth Embeddings,0.9913793103448276,0.5801319363601086,0.0447084478358475
AlphaEarth Embeddings,0.9913793103448276,0.5803571428571429,0.0447465601108161
AlphaEarth Embeddings,0.9913793103448276,0.5805825242718446,0.0447548241269488
AlphaEarth Embeddings,0.9913793103448276,0.5808080808080808,0.0447742820817697
AlphaEarth Embeddings,0.9913793103448276,0.581033812670035,0.044779076415385
AlphaEarth Embeddings,0.9913793103448276,0.5812597200622084,0.044788947532385
AlphaEarth Embeddings,0.9913793103448276,0.5814858031894204,0.0447894649209048
AlphaEarth Embeddings,0.9913793103448276,0.5817120622568094,0.0448275022859988
AlphaEarth Embeddings,0.9913793103448276,0.5819384974698326,0.04485863785451
AlphaEarth Embeddings,0.9913793103448276,0.5821651090342679,0.0448695484733321
AlphaEarth Embeddings,0.9913793103448276,0.5823918971562135,0.0448729172127864
AlphaEarth Embeddings,0.9913793103448276,0.5826188620420889,0.0448750011249052
AlphaEarth Embeddings,0.9913793103448276,0.5828460038986355,0.0449265520103834
AlphaEarth Embeddings,0.9913793103448276,0.5830733229329174,0.0449690065823819
AlphaEarth Embeddings,0.9913793103448276,0.5833008193523215,0.044979967442059
AlphaEarth Embeddings,0.9913793103448276,0.5835284933645589,0.0449853685815345
AlphaEarth Embeddings,0.9913793103448276,0.583756345177665,0.0450598322544862
AlphaEarth Embeddings,0.9913793103448276,0.583984375,0.0450685718873629
AlphaEarth Embeddings,0.9913793103448276,0.5842125830402501,0.0450936006874494
AlphaEarth Embeddings,0.9913793103448276,0.5844409695074276,0.0451579813133508
AlphaEarth Embeddings,0.9913793103448276,0.5846695346108721,0.0451982912705466
AlphaEarth Embeddings,0.9913793103448276,0.5848982785602503,0.0452421036910121
AlphaEarth Embeddings,0.9913793103448276,0.5851272015655578,0.0452684453052721
AlphaEarth Embeddings,0.9913793103448276,0.5853563038371182,0.0452702834703395
AlphaEarth Embeddings,0.9913793103448276,0.5855855855855856,0.0452779406908587
AlphaEarth Embeddings,0.9913793103448276,0.5858150470219435,0.0452999410850704
AlphaEarth Embeddings,0.9913793103448276,0.5860446883575069,0.0453451282654027
AlphaEarth Embeddings,0.9913793103448276,0.5862745098039216,0.0453508172129652
AlphaEarth Embeddings,0.9913793103448276,0.586504511573166,0.0454068030288721
AlphaEarth Embeddings,0.9913793103448276,0.5867346938775511,0.0454171303673911
AlphaEarth Embeddings,0.9913793103448276,0.5869650569297212,0.0454423033155778
AlphaEarth Embeddings,0.9913793103448276,0.5871956009426551,0.0454727158230279
AlphaEarth Embeddings,0.9913793103448276,0.587426326129666,0.0455124144974485
AlphaEarth Embeddings,0.9913793103448276,0.5876572327044025,0.0455265831581482
AlphaEarth Embeddings,0.9913793103448276,0.5878883208808494,0.0455355293154877
AlphaEarth Embeddings,0.9913793103448276,0.5881195908733281,0.0455628753634877
AlphaEarth Embeddings,0.9913793103448276,0.5883510428964974,0.0455807468734892
AlphaEarth Embeddings,0.9913793103448276,0.5885826771653543,0.0456697458072064
AlphaEarth Embeddings,0.9913793103448276,0.5888144938952343,0.0456861445354628
AlphaEarth Embeddings,0.9913793103448276,0.5890464933018125,0.0456976675114026
AlphaEarth Embeddings,0.9913793103448276,0.5892786756011037,0.045723138576317
AlphaEarth Embeddings,0.9913793103448276,0.5895110410094637,0.045771332770868
AlphaEarth Embeddings,0.9913793103448276,0.5897435897435898,0.045796577921572
AlphaEarth Embeddings,0.9913793103448276,0.5899763220205209,0.045806360532774
AlphaEarth Embeddings,0.9907161803713528,0.5898144492696408,0.0458084627565105
AlphaEarth Embeddings,0.9907161803713528,0.590047393364929,0.0458109190021953
AlphaEarth Embeddings,0.9907161803713528,0.5902805215329909,0.0459820300201076
AlphaEarth Embeddings,0.9907161803713528,0.5905138339920949,0.0459930787955279
AlphaEarth Embeddings,0.9907161803713528,0.5907473309608541,0.0460026594084878
AlphaEarth Embeddings,0.9907161803713528,0.5909810126582279,0.0460335112268884
AlphaEarth Embeddings,0.9907161803713528,0.591214879303522,0.0461152991016157
AlphaEarth Embeddings,0.9907161803713528,0.5914489311163895,0.0461847156068644
AlphaEarth Embeddings,0.9907161803713528,0.5916831683168317,0.0462055110834675
AlphaEarth Embeddings,0.9907161803713528,0.5919175911251982,0.0462578400816272
AlphaEarth Embeddings,0.9907161803713528,0.5921521997621879,0.0462665196561261
AlphaEarth Embeddings,0.9907161803713528,0.5923869944488501,0.0463192025450296
AlphaEarth Embeddings,0.9907161803713528,0.5926219754065847,0.0463901805981043
AlphaEarth Embeddings,0.9907161803713528,0.5928571428571429,0.0464653754449917
AlphaEarth Embeddings,0.9907161803713528,0.593092497022628,0.0464902129173129
AlphaEarth Embeddings,0.9907161803713528,0.5933280381254964,0.046501176298289
AlphaEarth Embeddings,0.9907161803713528,0.5935637663885578,0.0465204599400232
AlphaEarth Embeddings,0.9907161803713528,0.5937996820349761,0.0465210286434341
AlphaEarth Embeddings,0.9907161803713528,0.5940357852882704,0.0465298986522115
AlphaEarth Embeddings,0.9907161803713528,0.594272076372315,0.0465723289362056
AlphaEarth Embeddings,0.9907161803713528,0.5945085555113411,0.0465746399256706
AlphaEarth Embeddings,0.9907161803713528,0.5947452229299363,0.0465917257329259
AlphaEarth Embeddings,0.9907161803713528,0.5949820788530465,0.0466274964090211
AlphaEarth Embeddings,0.9907161803713528,0.595219123505976,0.0466337459189357
AlphaEarth Embeddings,0.9907161803713528,0.5954563571143882,0.0466347860441538
AlphaEarth Embeddings,0.9907161803713528,0.5956937799043063,0.0466356760429183
AlphaEarth Embeddings,0.9907161803713528,0.5959313921021141,0.0466654285606809
AlphaEarth Embeddings,0.9907161803713528,0.596169193934557,0.0466656534665662
AlphaEarth Embeddings,0.9907161803713528,0.5964071856287425,0.0466915095612498
AlphaEarth Embeddings,0.9907161803713528,0.5966453674121406,0.0467518322597
AlphaEarth Embeddings,0.9907161803713528,0.5968837395125849,0.0468035284837849
AlphaEarth Embeddings,0.9907161803713528,0.5971223021582733,0.0468689006090097
AlphaEarth Embeddings,0.9907161803713528,0.5973610555777689,0.0469152227889313
AlphaEarth Embeddings,0.9907161803713528,0.5976,0.04693904395992
AlphaEarth Embeddings,0.9907161803713528,0.5978391356542617,0.046941490714044
AlphaEarth Embeddings,0.9907161803713528,0.5980784627702161,0.0469868958332024
AlphaEarth Embeddings,0.9907161803713528,0.5983179815778935,0.0470440511995798
AlphaEarth Embeddings,0.9907161803713528,0.5985576923076923,0.0470463109193954
AlphaEarth Embeddings,0.9907161803713528,0.5987975951903808,0.0470670621989227
AlphaEarth Embeddings,0.9907161803713528,0.599037690457097,0.0470882875092391
AlphaEarth Embeddings,0.9907161803713528,0.5992779783393501,0.0471032835090002
AlphaEarth Embeddings,0.9907161803713528,0.5995184590690209,0.0471134565401906
AlphaEarth Embeddings,0.9907161803713528,0.5997591328783621,0.0471319933154154
AlphaEarth Embeddings,0.9907161803713528,0.6,0.0472297238761778
AlphaEarth Embeddings,0.9907161803713528,0.6002410606669345,0.0472669366631744
AlphaEarth Embeddings,0.9907161803713528,0.6004823151125402,0.0472839245768636
AlphaEarth Embeddings,0.9907161803713528,0.6007237635705669,0.0473026787880272
AlphaEarth Embeddings,0.9907161803713528,0.6009654062751408,0.0473551825573966
AlphaEarth Embeddings,0.9907161803713528,0.6012072434607646,0.0474038893421458
AlphaEarth Embeddings,0.9907161803713528,0.6014492753623188,0.0474066350091154
AlphaEarth Embeddings,0.9907161803713528,0.6016915022150624,0.0474218007775685
AlphaEarth Embeddings,0.9907161803713528,0.6019339242546333,0.047508120929198
AlphaEarth Embeddings,0.990053050397878,0.6017734784361145,0.0475991733521432
AlphaEarth Embeddings,0.990053050397878,0.6020161290322581,0.0476110607219278
AlphaEarth Embeddings,0.990053050397878,0.6022589753933038,0.0476887015973895
AlphaEarth Embeddings,0.990053050397878,0.602502017756255,0.0476927702130613
AlphaEarth Embeddings,0.990053050397878,0.6027452563584982,0.0477918106761243
AlphaEarth Embeddings,0.990053050397878,0.6029886914378029,0.0478758511233511
AlphaEarth Embeddings,0.990053050397878,0.6032323232323232,0.0478861032741654
AlphaEarth Embeddings,0.990053050397878,0.6034761519805982,0.0478967891517575
AlphaEarth Embeddings,0.990053050397878,0.6037201779215527,0.0480214878449712
AlphaEarth Embeddings,0.990053050397878,0.6039644012944984,0.0480330848185776
AlphaEarth Embeddings,0.990053050397878,0.604208822339134,0.0480520236935761
AlphaEarth Embeddings,0.990053050397878,0.6044534412955466,0.0480642738066142
AlphaEarth Embeddings,0.990053050397878,0.6046982584042122,0.0480696927035258
AlphaEarth Embeddings,0.990053050397878,0.6049432739059968,0.0480729137901788
AlphaEarth Embeddings,0.990053050397878,0.6051884880421564,0.0480730504679379
AlphaEarth Embeddings,0.990053050397878,0.605433901054339,0.0481040700812481
AlphaEarth Embeddings,0.990053050397878,0.6056795131845841,0.0481954970772828
AlphaEarth Embeddings,0.990053050397878,0.6059253246753247,0.0482195937330875
AlphaEarth Embeddings,0.990053050397878,0.606171335769387,0.0482515800252835
AlphaEarth Embeddings,0.990053050397878,0.6064175467099919,0.0482710367732702
AlphaEarth Embeddings,0.990053050397878,0.6066639577407558,0.0482917682888249
AlphaEarth Embeddings,0.990053050397878,0.6069105691056911,0.0484772186080461
AlphaEarth Embeddings,0.990053050397878,0.607157381049207,0.048497687113304
AlphaEarth Embeddings,0.990053050397878,0.6074043938161107,0.0485134449179086
AlphaEarth Embeddings,0.990053050397878,0.6076516076516076,0.0485216506395053
AlphaEarth Embeddings,0.990053050397878,0.6078990228013029,0.0485879428576083
AlphaEarth Embeddings,0.990053050397878,0.6081466395112016,0.0486448144157471
AlphaEarth Embeddings,0.990053050397878,0.6083944580277099,0.0486988085943889
AlphaEarth Embeddings,0.990053050397878,0.6086424785976355,0.0487399734118615
AlphaEarth Embeddings,0.990053050397878,0.6088907014681892,0.0487714841260699
AlphaEarth Embeddings,0.990053050397878,0.6091391268869849,0.0487989350148649
AlphaEarth Embeddings,0.990053050397878,0.6093877551020408,0.0488929065203428
AlphaEarth Embeddings,0.990053050397878,0.6096365863617803,0.0490083290254169
AlphaEarth Embeddings,0.990053050397878,0.6098856209150327,0.0490596748651032
AlphaEarth Embeddings,0.990053050397878,0.6101348590110339,0.0491797102343092
AlphaEarth Embeddings,0.990053050397878,0.6103843008994276,0.0491927358207451
AlphaEarth Embeddings,0.990053050397878,0.6106339468302658,0.0492807538318778
AlphaEarth Embeddings,0.990053050397878,0.6108837970540099,0.0492915695092791
AlphaEarth Embeddings,0.990053050397878,0.6111338518215309,0.0493035645260676
AlphaEarth Embeddings,0.990053050397878,0.6113841113841114,0.0493071316658999
AlphaEarth Embeddings,0.990053050397878,0.6116345759934453,0.0493901163651527
AlphaEarth Embeddings,0.990053050397878,0.6118852459016394,0.0494243054808022
AlphaEarth Embeddings,0.990053050397878,0.6121361213612136,0.049448474295018
AlphaEarth Embeddings,0.990053050397878,0.6123872026251025,0.0494622904921027
AlphaEarth Embeddings,0.9893899204244032,0.6122281493639721,0.0495515936780563
AlphaEarth Embeddings,0.9893899204244032,0.6124794745484401,0.0495948148156791
AlphaEarth Embeddings,0.9893899204244032,0.6127310061601643,0.0496394899771328
AlphaEarth Embeddings,0.9893899204244032,0.6129827444535744,0.0496817379604888
AlphaEarth Embeddings,0.9893899204244032,0.6132346896835182,0.0496968245251701
AlphaEarth Embeddings,0.9893899204244032,0.6134868421052632,0.0497527940979291
AlphaEarth Embeddings,0.9893899204244032,0.613739201974496,0.0498054913963239
AlphaEarth Embeddings,0.9893899204244032,0.6139917695473252,0.0498491731394226
AlphaEarth Embeddings,0.9893899204244032,0.6142445450802799,0.0498619793518738
AlphaEarth Embeddings,0.9893899204244032,0.6144975288303131,0.0498668104734678
AlphaEarth Embeddings,0.9893899204244032,0.6147507210548002,0.0498847686842133
AlphaEarth Embeddings,0.9893899204244032,0.6150041220115416,0.0499681980328554
AlphaEarth Embeddings,0.9893899204244032,0.6152577319587629,0.0500012000061228
AlphaEarth Embeddings,0.9893899204244032,0.6155115511551155,0.0500346569082966
AlphaEarth Embeddings,0.9893899204244032,0.6157655798596781,0.050058397264295
AlphaEarth Embeddings,0.9893899204244032,0.6160198183319571,0.0500584411233103
AlphaEarth Embeddings,0.9893899204244032,0.6162742668318877,0.0500687974849597
AlphaEarth Embeddings,0.9893899204244032,0.6165289256198347,0.050075172705984
AlphaEarth Embeddings,0.9887267904509284,0.6163704009921455,0.0500894793042045
AlphaEarth Embeddings,0.9887267904509284,0.6166253101736973,0.0501230217968555
AlphaEarth Embeddings,0.9887267904509284,0.6168804302854779,0.0501657749127349
AlphaEarth Embeddings,0.9887267904509284,0.617135761589404,0.0501915076779333
AlphaEarth Embeddings,0.9880636604774536,0.6169772256728778,0.0502220136113966
AlphaEarth Embeddings,0.9880636604774536,0.6172328086164043,0.0502586371596742
AlphaEarth Embeddings,0.9880636604774536,0.6174886033982594,0.0504065702975039
AlphaEarth Embeddings,0.9880636604774536,0.6177446102819237,0.0504336405919287
AlphaEarth Embeddings,0.9880636604774536,0.6180008295313149,0.0504716286898561
AlphaEarth Embeddings,0.9880636604774536,0.6182572614107884,0.0505176471855507
AlphaEarth Embeddings,0.9880636604774536,0.618513906185139,0.0505735433898064
AlphaEarth Embeddings,0.9880636604774536,0.6187707641196013,0.0505992759377022
AlphaEarth Embeddings,0.9880636604774536,0.6190278354798504,0.0506135615542308
AlphaEarth Embeddings,0.9880636604774536,0.6192851205320034,0.0506877105850624
AlphaEarth Embeddings,0.9880636604774536,0.6195426195426196,0.0506903062889258
AlphaEarth Embeddings,0.9880636604774536,0.6198003327787022,0.0507005792445776
AlphaEarth Embeddings,0.9880636604774536,0.6200582605076987,0.0508224303282119
AlphaEarth Embeddings,0.9880636604774536,0.6203164029975021,0.0508593289298425
AlphaEarth Embeddings,0.9880636604774536,0.6205747605164514,0.0509119121848798
AlphaEarth Embeddings,0.9880636604774536,0.6208333333333333,0.0509256609201985
AlphaEarth Embeddings,0.9880636604774536,0.6210921217173823,0.0509575146236387
AlphaEarth Embeddings,0.9880636604774536,0.6213511259382819,0.0509998337273566
AlphaEarth Embeddings,0.9880636604774536,0.6216103462661661,0.051017956606289
AlphaEarth Embeddings,0.9880636604774536,0.6218697829716193,0.0510608741922876
AlphaEarth Embeddings,0.9880636604774536,0.6221294363256785,0.0510987649010914
AlphaEarth Embeddings,0.9880636604774536,0.6223893065998329,0.0511107714056629
AlphaEarth Embeddings,0.9880636604774536,0.6226493940660259,0.051201807108925
AlphaEarth Embeddings,0.9880636604774536,0.6229096989966555,0.0512406872324875
AlphaEarth Embeddings,0.9880636604774536,0.6231702216645755,0.0513183906247617
AlphaEarth Embeddings,0.9880636604774536,0.6234309623430963,0.0515208064016562
AlphaEarth Embeddings,0.9880636604774536,0.6236919213059857,0.0516150460122927
AlphaEarth Embeddings,0.9880636604774536,0.6239530988274706,0.0517029772221527
AlphaEarth Embeddings,0.9880636604774536,0.6242144951822372,0.0517563057234622
AlphaEarth Embeddings,0.9880636604774536,0.6244761106454317,0.0518162766336399
AlphaEarth Embeddings,0.9880636604774536,0.6247379454926625,0.0518175329141705
AlphaEarth Embeddings,0.9880636604774536,0.625,0.051870000513865
AlphaEarth Embeddings,0.9880636604774536,0.6252622744439782,0.0519778575851049
AlphaEarth Embeddings,0.9880636604774536,0.6255247691015953,0.0519833007856771
AlphaEarth Embeddings,0.9880636604774536,0.6257874842503149,0.0521744069265546
AlphaEarth Embeddings,0.9880636604774536,0.6260504201680672,0.0521837323415493
AlphaEarth Embeddings,0.9880636604774536,0.6263135771332493,0.0523482366047999
AlphaEarth Embeddings,0.9880636604774536,0.6265769554247267,0.0523542831680458
AlphaEarth Embeddings,0.9880636604774536,0.6268405553218342,0.0523623578413847
AlphaEarth Embeddings,0.9880636604774536,0.627104377104377,0.052412452549276
AlphaEarth Embeddings,0.9880636604774536,0.6273684210526316,0.0524735379154588
AlphaEarth Embeddings,0.9880636604774536,0.6276326874473462,0.0526338201543113
AlphaEarth Embeddings,0.9880636604774536,0.627897176569743,0.0526428163326029
AlphaEarth Embeddings,0.9880636604774536,0.6281618887015177,0.0526620007627084
AlphaEarth Embeddings,0.9880636604774536,0.6284268241248419,0.0527553050998723
AlphaEarth Embeddings,0.9880636604774536,0.6286919831223629,0.0527817863411134
AlphaEarth Embeddings,0.9880636604774536,0.6289573659772055,0.0528262189864924
AlphaEarth Embeddings,0.9880636604774536,0.629222972972973,0.0528282379585679
AlphaEarth Embeddings,0.9880636604774536,0.6294888043937473,0.0529502218576362
AlphaEarth Embeddings,0.9880636604774536,0.6297548605240912,0.0530110976560349
AlphaEarth Embeddings,0.9880636604774536,0.6300211416490487,0.0530241446704815
AlphaEarth Embeddings,0.9880636604774536,0.6302876480541455,0.0530633718627812
AlphaEarth Embeddings,0.9880636604774536,0.6305543800253914,0.0531273640739299
AlphaEarth Embeddings,0.9880636604774536,0.6308213378492803,0.0531846909306502
AlphaEarth Embeddings,0.9880636604774536,0.6310885218127912,0.0532754458340171
AlphaEarth Embeddings,0.9880636604774536,0.6313559322033898,0.0532920429379783
AlphaEarth Embeddings,0.9880636604774536,0.6316235693090293,0.0533927696629199
AlphaEarth Embeddings,0.9880636604774536,0.631891433418151,0.0533962351479394
AlphaEarth Embeddings,0.9880636604774536,0.6321595248196861,0.0534178910573777
AlphaEarth Embeddings,0.9880636604774536,0.6324278438030561,0.0534592575545781
AlphaEarth Embeddings,0.9880636604774536,0.6326963906581741,0.0535263667404257
AlphaEarth Embeddings,0.9880636604774536,0.632965165675446,0.0535409048461419
AlphaEarth Embeddings,0.9880636604774536,0.6332341691457714,0.0535570403589868
AlphaEarth Embeddings,0.9880636604774536,0.6335034013605442,0.0535948105428238
AlphaEarth Embeddings,0.9880636604774536,0.6337728626116547,0.0536101291709645
AlphaEarth Embeddings,0.9880636604774536,0.6340425531914894,0.0538265992760367
AlphaEarth Embeddings,0.9880636604774536,0.6343124733929332,0.0538290437118682
AlphaEarth Embeddings,0.9880636604774536,0.6345826235093697,0.0538543385389867
AlphaEarth Embeddings,0.9880636604774536,0.6348530038346826,0.0538942479658122
AlphaEarth Embeddings,0.9880636604774536,0.6351236146632566,0.05391929398428
AlphaEarth Embeddings,0.9880636604774536,0.6353944562899787,0.053926064158553
AlphaEarth Embeddings,0.9880636604774536,0.6356655290102389,0.0539581308743378
AlphaEarth Embeddings,0.9880636604774536,0.6359368331199318,0.0539717023831886
AlphaEarth Embeddings,0.9880636604774536,0.6362083689154568,0.0539915133065355
AlphaEarth Embeddings,0.9880636604774536,0.6364801366937206,0.0541104109925207
