feature_set,model,curve,x,y,threshold
conventional_reduced,stacked_l2_logistic,roc,0.00497787610619469,0.07493368700265252,0.9583897626303466
conventional_reduced,stacked_l2_logistic,roc,0.006084070796460177,0.07493368700265252,0.958013136338725
conventional_reduced,stacked_l2_logistic,roc,0.006084070796460177,0.07625994694960213,0.9572522260944408
conventional_reduced,stacked_l2_logistic,roc,0.00663716814159292,0.07625994694960213,0.9567885859602112
conventional_reduced,stacked_l2_logistic,roc,0.00663716814159292,0.07758620689655173,0.9566508738367814
conventional_reduced,stacked_l2_logistic,roc,0.00663716814159292,0.07891246684350132,0.9555577202799945
conventional_reduced,stacked_l2_logistic,roc,0.007190265486725664,0.07891246684350132,0.9555402625446744
conventional_reduced,stacked_l2_logistic,roc,0.007190265486725664,0.08023872679045092,0.9545918622646716
conventional_reduced,stacked_l2_logistic,roc,0.007743362831858407,0.08023872679045092,0.9544052935007487
conventional_reduced,stacked_l2_logistic,roc,0.007743362831858407,0.08222811671087533,0.9529265786410354
conventional_reduced,stacked_l2_logistic,roc,0.008296460176991151,0.08222811671087533,0.9525988756377597
conventional_reduced,stacked_l2_logistic,roc,0.008296460176991151,0.08289124668435013,0.9525952794527606
conventional_reduced,stacked_l2_logistic,roc,0.00995575221238938,0.08289124668435013,0.9513996866153219
conventional_reduced,stacked_l2_logistic,roc,0.00995575221238938,0.08554376657824933,0.9485885400115145
conventional_reduced,stacked_l2_logistic,roc,0.010508849557522125,0.08554376657824933,0.9484876670374419
conventional_reduced,stacked_l2_logistic,roc,0.010508849557522125,0.08687002652519894,0.9478407834824809
conventional_reduced,stacked_l2_logistic,roc,0.011061946902654867,0.08687002652519894,0.9476806708275248
conventional_reduced,stacked_l2_logistic,roc,0.011061946902654867,0.08885941644562334,0.9460815930610592
conventional_reduced,stacked_l2_logistic,roc,0.011615044247787611,0.08885941644562334,0.9459940997277277
conventional_reduced,stacked_l2_logistic,roc,0.011615044247787611,0.09018567639257294,0.9453146373378971
conventional_reduced,stacked_l2_logistic,roc,0.012168141592920354,0.09018567639257294,0.9449715784526326
conventional_reduced,stacked_l2_logistic,roc,0.012168141592920354,0.09084880636604775,0.9447666744389346
conventional_reduced,stacked_l2_logistic,roc,0.012721238938053098,0.09084880636604775,0.9431052678682506
conventional_reduced,stacked_l2_logistic,roc,0.012721238938053098,0.09217506631299735,0.9427554461601829
conventional_reduced,stacked_l2_logistic,roc,0.014380530973451327,0.09217506631299735,0.9419485994546526
conventional_reduced,stacked_l2_logistic,roc,0.014380530973451327,0.09416445623342175,0.9412360106813094
conventional_reduced,stacked_l2_logistic,roc,0.014380530973451327,0.09681697612732096,0.9410669309224503
conventional_reduced,stacked_l2_logistic,roc,0.014380530973451327,0.09748010610079576,0.9408240015424071
conventional_reduced,stacked_l2_logistic,roc,0.014933628318584071,0.09748010610079576,0.9392384921350367
conventional_reduced,stacked_l2_logistic,roc,0.014933628318584071,0.10145888594164457,0.9366251085485411
conventional_reduced,stacked_l2_logistic,roc,0.015486725663716814,0.10145888594164457,0.93652707606993
conventional_reduced,stacked_l2_logistic,roc,0.015486725663716814,0.10278514588859416,0.9364732846004982
conventional_reduced,stacked_l2_logistic,roc,0.015486725663716814,0.10411140583554376,0.9360699682061364
conventional_reduced,stacked_l2_logistic,roc,0.016039823008849558,0.10411140583554376,0.9359329039867939
conventional_reduced,stacked_l2_logistic,roc,0.016039823008849558,0.1213527851458886,0.927661250332569
conventional_reduced,stacked_l2_logistic,roc,0.016039823008849558,0.1226790450928382,0.9276291712311994
conventional_reduced,stacked_l2_logistic,roc,0.016039823008849558,0.126657824933687,0.9261510822327309
conventional_reduced,stacked_l2_logistic,roc,0.016592920353982302,0.126657824933687,0.9260856342246603
conventional_reduced,stacked_l2_logistic,roc,0.016592920353982302,0.1306366047745358,0.9251206563467853
conventional_reduced,stacked_l2_logistic,roc,0.01825221238938053,0.1306366047745358,0.9238176760137385
conventional_reduced,stacked_l2_logistic,roc,0.01825221238938053,0.1312997347480106,0.9235892175725893
conventional_reduced,stacked_l2_logistic,roc,0.01825221238938053,0.13395225464190982,0.9233067239176237
conventional_reduced,stacked_l2_logistic,roc,0.01825221238938053,0.1359416445623342,0.9217973484722146
conventional_reduced,stacked_l2_logistic,roc,0.018805309734513276,0.1359416445623342,0.921782330179219
conventional_reduced,stacked_l2_logistic,roc,0.018805309734513276,0.13992042440318303,0.9193871997236566
conventional_reduced,stacked_l2_logistic,roc,0.019358407079646017,0.13992042440318303,0.9193036299866708
conventional_reduced,stacked_l2_logistic,roc,0.019358407079646017,0.14058355437665782,0.9191314462856749
conventional_reduced,stacked_l2_logistic,roc,0.01991150442477876,0.14058355437665782,0.9190825821701282
conventional_reduced,stacked_l2_logistic,roc,0.01991150442477876,0.14787798408488065,0.9156402474014204
conventional_reduced,stacked_l2_logistic,roc,0.01991150442477876,0.15053050397877984,0.9153775097559528
conventional_reduced,stacked_l2_logistic,roc,0.01991150442477876,0.15119363395225463,0.915171740157209
