segment_id,fused_probability,fused_transfer_confidence,reliability_weighted_probability,final_reliability_aware_score,field_verification_priority,reliable_high_mask,reliable_very_high_mask,uncertain_high_mask,fused_aoa_mask,model_disagreement_std
1058,0.98104686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03293253
1058,0.98922443,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019367754
1059,0.98922443,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019367754
1059,0.9910572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012652279
1059,0.9859161,0.0,0.0,0.0,0.99757296,0.0,0.0,1.0,0.0,0.01570029
1059,0.98422533,0.0,0.0,0.0,0.9996694,0.0,0.0,1.0,0.0,0.020801142
1059,0.9738392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.038735338
1059,0.9691752,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19758864
1059,0.94659185,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32540745
1059,0.97403216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09099616
1059,0.85208434,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29949516
1059,0.98357606,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.043251168
1060,0.9778502,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.078339554
1060,0.980539,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05719819
1060,0.98413116,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0255922
1060,0.98593616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02565973
1060,0.9578002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15165496
1060,0.98699063,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02380126
1060,0.9810196,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03670965
1060,0.9867867,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.021551125
1060,0.95411307,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12115655
1060,0.95997053,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13083367
1061,0.95171195,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13059585
1061,0.9533767,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12961452
1061,0.98352045,0.0,0.0,0.0,0.9996996,0.0,0.0,1.0,0.0,0.021791197
1061,0.96521485,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12072257
1061,0.9831724,0.0,0.0,0.0,0.99675685,0.0,0.0,1.0,0.0,0.018296497
1061,0.97615856,0.0,0.0,0.0,0.9965605,0.0,0.0,1.0,0.0,0.027478786
1061,0.98281014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.038826194
1061,0.9634777,0.06434637,0.061996292,0.030318672,1.0,0.0,0.0,1.0,1.0,0.2408688
1061,0.9655763,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17527547
1061,0.9704499,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12172739
1062,0.9494489,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.36523426
1062,0.927862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39045152
1062,0.9451305,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34639093
1062,0.9425059,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34280995
1062,0.95548797,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28274855
1062,0.67172754,0.0,0.0,0.0,0.9517898,0.0,0.0,1.0,0.0,0.3772075
1062,0.71848136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3908844
1062,0.8189103,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.40871918
1062,0.8333604,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4090932
1062,0.6441482,0.0,0.0,0.0,0.93373203,0.0,0.0,1.0,0.0,0.39003178
1062,0.76812,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39779627
1063,0.76812,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39779627
1063,0.90316683,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3705139
1063,0.8629623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39542952
1063,0.9761981,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.046089772
1063,0.9872482,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019274188
1063,0.98889464,0.0,0.0,0.0,0.9972309,0.0,0.0,1.0,0.0,0.011227825
1063,0.99054027,0.0,0.0,0.0,0.9991498,0.0,0.0,1.0,0.0,0.011595919
1063,0.99088955,0.024135172,0.02391529,0.023439448,0.9739382,0.0,0.0,1.0,1.0,0.009379523
1063,0.99335974,0.1194492,0.118656024,0.11630122,0.8816497,0.0,0.0,1.0,1.0,0.009355294
1063,0.9933069,0.007455945,0.0074060415,0.0072779898,0.99195236,0.0,0.0,1.0,1.0,0.0081506735
1064,0.9912696,0.0,0.0,0.0,0.99829704,0.0,0.0,1.0,0.0,0.009465029
1064,0.9908128,0.0,0.0,0.0,0.9994948,0.0,0.0,1.0,0.0,0.011693553
1064,0.9885784,0.0,0.0,0.0,0.99801475,0.0,0.0,1.0,0.0,0.012709598
1064,0.9929409,0.076634884,0.07609391,0.074557945,0.9239118,0.0,0.0,1.0,1.0,0.009515367
1064,0.99388766,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008237844
1064,0.9934857,0.09751111,0.0968759,0.094686344,0.90452033,0.0,0.0,1.0,1.0,0.01065449
1064,0.9931279,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010825659
1064,0.99398685,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010153055
1064,0.99437284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009029247
1064,0.99351376,0.07719988,0.07669914,0.075133614,0.92395854,0.0,0.0,1.0,1.0,0.009621915
1065,0.99380034,0.26433003,0.26269126,0.25728992,0.7383056,0.0,0.0,1.0,1.0,0.0096928105
1065,0.9917009,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012007523
1065,0.9860933,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.033360295
1065,0.9917237,0.0,0.0,0.0,0.9993368,0.0,0.0,1.0,0.0,0.010253827
1065,0.9926045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010072026
1065,0.9934908,0.030569792,0.030370807,0.02965721,0.97134364,0.0,0.0,1.0,1.0,0.011076184
1065,0.99419224,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008762047
1065,0.9943931,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009399772
1065,0.98595303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.023862908
1065,0.97412133,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.035033092
1066,0.9809074,0.0,0.0,0.0,0.9957719,0.0,0.0,1.0,0.0,0.020020545
1066,0.9839377,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.028272139
1066,0.9918901,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.013259234
1066,0.9945667,0.0091276765,0.009078083,0.008902079,0.9922743,0.0,0.0,1.0,1.0,0.0091394195
1066,0.99437934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008677446
1066,0.99396044,0.0736019,0.07315738,0.07167586,0.92789096,0.0,0.0,1.0,1.0,0.009546497
1066,0.98587227,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019479908
1066,0.9911335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014659363
1066,0.991038,0.0,0.0,0.0,0.9997669,0.0,0.0,1.0,0.0,0.011756657
1066,0.9941799,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009510523
1066,0.99032235,0.0,0.0,0.0,0.9998148,0.0,0.0,1.0,0.0,0.0127851395
1067,0.99032235,0.0,0.0,0.0,0.9998148,0.0,0.0,1.0,0.0,0.0127851395
1067,0.9916352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012143737
1067,0.99213845,0.0,0.0,0.0,0.999672,0.0,0.0,1.0,0.0,0.01014672
1067,0.9918697,0.058175445,0.05770246,0.05613927,0.9436489,0.0,0.0,1.0,1.0,0.012770575
1067,0.9924119,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010409489
1067,0.9923501,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010753596
1067,0.9914501,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.011611159
1067,0.99402803,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010172713
1067,0.9936772,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00920516
1067,0.99439466,0.09970474,0.09914587,0.097188614,0.9021582,0.0,0.0,1.0,1.0,0.00930609
1068,0.9913324,0.04054874,0.040197283,0.039334998,0.95864314,0.0,0.0,1.0,1.0,0.010112267
1068,0.99002236,0.0,0.0,0.0,0.9984601,0.0,0.0,1.0,0.0,0.011364536
1068,0.9857731,0.0,0.0,0.0,0.9958676,0.0,0.0,1.0,0.0,0.013596018
1068,0.99313813,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009501259
1068,0.9889982,0.0,0.0,0.0,0.99956626,0.0,0.0,1.0,0.0,0.014233795
1068,0.9890305,0.0,0.0,0.0,0.9965385,0.0,0.0,1.0,0.0,0.0101123685
1068,0.9941501,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00904358
1068,0.99341285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010766613
1068,0.98956585,0.0,0.0,0.0,0.9976518,0.0,0.0,1.0,0.0,0.010890724
1068,0.99196565,0.0,0.0,0.0,0.9985647,0.0,0.0,1.0,0.0,0.008888099
1068,0.9833338,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03494208
1069,0.9833338,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03494208
1069,0.9833438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03559016
1069,0.98054904,0.0,0.0,0.0,0.99807775,0.0,0.0,1.0,0.0,0.023608865
1069,0.9878594,0.0,0.0,0.0,0.99599546,0.0,0.0,1.0,0.0,0.010958199
1069,0.98309636,0.0,0.0,0.0,0.9990073,0.0,0.0,1.0,0.0,0.021429982
1070,0.36847737,0.0,0.0,0.0,0.46252894,0.0,0.0,1.0,0.0,0.12667526
1070,0.24269123,0.0,0.0,0.0,0.3008947,0.0,0.0,1.0,0.0,0.07839253
1070,0.1686874,0.0,0.0,0.0,0.21681774,0.0,0.0,1.0,0.0,0.06482531
1070,0.10848888,0.0,0.0,0.0,0.10848888,0.0,0.0,0.0,0.0,0.058899254
1070,0.11522828,0.0,0.0,0.0,0.11522828,0.0,0.0,0.0,0.0,0.051177725
1070,0.040056247,0.0,0.0,0.0,0.040056247,0.0,0.0,0.0,0.0,0.061113216
1070,0.07992151,0.0,0.0,0.0,0.07992151,0.0,0.0,0.0,0.0,0.060516242
1070,0.104542375,0.0,0.0,0.0,0.104542375,0.0,0.0,0.0,0.0,0.12801656
1070,0.064093515,0.0,0.0,0.0,0.064093515,0.0,0.0,0.0,0.0,0.13717575
1070,0.076170534,0.0,0.0,0.0,0.076170534,0.0,0.0,0.0,0.0,0.027343962
1071,0.03294282,0.0,0.0,0.0,0.03294282,0.0,0.0,0.0,0.0,0.019116089
1071,0.032729633,0.0,0.0,0.0,0.032729633,0.0,0.0,0.0,0.0,0.16993259
1071,0.09952285,0.0,0.0,0.0,0.09952285,0.0,0.0,0.0,0.0,0.112619616
1071,0.062110186,0.0,0.0,0.0,0.062110186,0.0,0.0,0.0,0.0,0.016771618
1071,0.082834005,0.0,0.0,0.0,0.082834005,0.0,0.0,0.0,0.0,0.023914503
1071,0.03407839,0.0,0.0,0.0,0.03407839,0.0,0.0,0.0,0.0,0.02694554
1071,0.09414962,0.0,0.0,0.0,0.09414962,0.0,0.0,0.0,0.0,0.03359533
1071,0.120489754,0.0,0.0,0.0,0.120489754,0.0,0.0,0.0,0.0,0.03792158
1071,0.061753582,0.0,0.0,0.0,0.061753582,0.0,0.0,0.0,0.0,0.01733468
1071,0.050515816,0.0,0.0,0.0,0.050515816,0.0,0.0,0.0,0.0,0.026796358
1071,0.033433247,0.0,0.0,0.0,0.033433247,0.0,0.0,0.0,0.0,0.022473473
1072,0.033433247,0.0,0.0,0.0,0.033433247,0.0,0.0,0.0,0.0,0.022473473
1072,0.030462367,0.0,0.0,0.0,0.030462367,0.0,0.0,0.0,0.0,0.0187683
1072,0.028746495,0.0,0.0,0.0,0.028746495,0.0,0.0,0.0,0.0,0.027583132
1072,0.034551185,0.0,0.0,0.0,0.034551185,0.0,0.0,0.0,0.0,0.16787846
1072,0.040954523,0.0,0.0,0.0,0.040954523,0.0,0.0,0.0,0.0,0.043255687
1072,0.07371619,0.0,0.0,0.0,0.07371619,0.0,0.0,0.0,0.0,0.030966828
1072,0.02946427,0.0,0.0,0.0,0.02946427,0.0,0.0,0.0,0.0,0.04147134
1072,0.030245354,0.0,0.0,0.0,0.030245354,0.0,0.0,0.0,0.0,0.019542404
1072,0.027133187,0.0,0.0,0.0,0.027133187,0.0,0.0,0.0,0.0,0.023467297
1072,0.035581622,0.004965365,0.00017667573,0.00016852275,0.035404947,0.0,0.0,0.0,1.0,0.021753734
1072,0.038317326,0.0,0.0,0.0,0.038317326,0.0,0.0,0.0,0.0,0.030501166
1073,0.038317326,0.0,0.0,0.0,0.038317326,0.0,0.0,0.0,0.0,0.030501166
1073,0.043450106,0.0,0.0,0.0,0.043450106,0.0,0.0,0.0,0.0,0.11791307
1073,0.07187675,0.0,0.0,0.0,0.07187675,0.0,0.0,0.0,0.0,0.020986184
1073,0.03992096,0.0,0.0,0.0,0.03992096,0.0,0.0,0.0,0.0,0.021648202
1073,0.07075378,0.0,0.0,0.0,0.07075378,0.0,0.0,0.0,0.0,0.01663337
1073,0.074520186,0.0,0.0,0.0,0.074520186,0.0,0.0,0.0,0.0,0.042728342
1073,0.0494378,0.0,0.0,0.0,0.0494378,0.0,0.0,0.0,0.0,0.08232956
1073,0.073835365,0.0,0.0,0.0,0.073835365,0.0,0.0,0.0,0.0,0.054341562
1073,0.051612686,0.0,0.0,0.0,0.051612686,0.0,0.0,0.0,0.0,0.014985429
1073,0.079631895,0.0,0.0,0.0,0.079631895,0.0,0.0,0.0,0.0,0.036402617
1073,0.040106766,0.0,0.0,0.0,0.040106766,0.0,0.0,0.0,0.0,0.11817161
1074,0.040106766,0.0,0.0,0.0,0.040106766,0.0,0.0,0.0,0.0,0.11817161
1074,0.038444266,0.0,0.0,0.0,0.038444266,0.0,0.0,0.0,0.0,0.022808174
1074,0.032097086,0.0,0.0,0.0,0.032097086,0.0,0.0,0.0,0.0,0.022709565
1074,0.041929245,0.0,0.0,0.0,0.041929245,0.0,0.0,0.0,0.0,0.04401083
1074,0.083000295,0.0,0.0,0.0,0.083000295,0.0,0.0,0.0,0.0,0.019963346
1074,0.08058345,0.0,0.0,0.0,0.08058345,0.0,0.0,0.0,0.0,0.03124988
1074,0.06778596,0.0,0.0,0.0,0.06778596,0.0,0.0,0.0,0.0,0.013407221
1074,0.052989088,0.0,0.0,0.0,0.052989088,0.0,0.0,0.0,0.0,0.031441666
1074,0.047716968,0.0,0.0,0.0,0.047716968,0.0,0.0,0.0,0.0,0.11624089
1074,0.08972651,0.0,0.0,0.0,0.08972651,0.0,0.0,0.0,0.0,0.027785555
1075,0.033074472,0.0,0.0,0.0,0.033074472,0.0,0.0,0.0,0.0,0.018209305
1075,0.06362573,0.0,0.0,0.0,0.06362573,0.0,0.0,0.0,0.0,0.039856073
1075,0.061600927,0.0,0.0,0.0,0.061600927,0.0,0.0,0.0,0.0,0.023630757
1075,0.027584756,0.0,0.0,0.0,0.027584756,0.0,0.0,0.0,0.0,0.02591133
1075,0.053207055,0.0,0.0,0.0,0.053207055,0.0,0.0,0.0,0.0,0.019407509
1075,0.027033241,0.0,0.0,0.0,0.027033241,0.0,0.0,0.0,0.0,0.024069646
1075,0.02941453,0.0,0.0,0.0,0.02941453,0.0,0.0,0.0,0.0,0.016188987
1075,0.032384608,0.0,0.0,0.0,0.032384608,0.0,0.0,0.0,0.0,0.012720985
1075,0.037743557,0.0,0.0,0.0,0.037743557,0.0,0.0,0.0,0.0,0.01773909
1075,0.0703698,0.0,0.0,0.0,0.0703698,0.0,0.0,0.0,0.0,0.01623977
1075,0.09845625,0.0,0.0,0.0,0.09845625,0.0,0.0,0.0,0.0,0.016452191
1076,0.09845625,0.0,0.0,0.0,0.09845625,0.0,0.0,0.0,0.0,0.016452191
1076,0.097566545,0.0,0.0,0.0,0.097566545,0.0,0.0,0.0,0.0,0.024683008
1076,0.0658859,0.0,0.0,0.0,0.0658859,0.0,0.0,0.0,0.0,0.02849871
1076,0.046879105,0.0,0.0,0.0,0.046879105,0.0,0.0,0.0,0.0,0.012229806
1076,0.033024203,0.0,0.0,0.0,0.033024203,0.0,0.0,0.0,0.0,0.014211938
1076,0.042575177,0.0,0.0,0.0,0.042575177,0.0,0.0,0.0,0.0,0.01200375
1076,0.034563866,0.0,0.0,0.0,0.034563866,0.0,0.0,0.0,0.0,0.015937993
1076,0.04430103,0.0,0.0,0.0,0.04430103,0.0,0.0,0.0,0.0,0.10348399
1076,0.029706594,0.0,0.0,0.0,0.029706594,0.0,0.0,0.0,0.0,0.015140467
1076,0.037598852,0.0,0.0,0.0,0.037598852,0.0,0.0,0.0,0.0,0.012879428
1076,0.040592022,0.0,0.0,0.0,0.040592022,0.0,0.0,0.0,0.0,0.01788054
1077,0.040592022,0.0,0.0,0.0,0.040592022,0.0,0.0,0.0,0.0,0.01788054
1077,0.030425325,0.0,0.0,0.0,0.030425325,0.0,0.0,0.0,0.0,0.06558979
1077,0.03031296,0.0,0.0,0.0,0.03031296,0.0,0.0,0.0,0.0,0.01886029
1077,0.07581864,0.0,0.0,0.0,0.07581864,0.0,0.0,0.0,0.0,0.019732201
1077,0.121023215,0.0,0.0,0.0,0.121023215,0.0,0.0,0.0,0.0,0.029533463
1077,0.06349135,0.0,0.0,0.0,0.06349135,0.0,0.0,0.0,0.0,0.015674736
1077,0.04158256,0.0,0.0,0.0,0.04158256,0.0,0.0,0.0,0.0,0.012947553
1077,0.08276676,0.0,0.0,0.0,0.08276676,0.0,0.0,0.0,0.0,0.07503879
1077,0.04508981,0.0,0.0,0.0,0.04508981,0.0,0.0,0.0,0.0,0.012192383
1077,0.030205214,0.0,0.0,0.0,0.030205214,0.0,0.0,0.0,0.0,0.014963998
1078,0.035192147,0.0,0.0,0.0,0.035192147,0.0,0.0,0.0,0.0,0.01891713
1078,0.036286026,0.0,0.0,0.0,0.036286026,0.0,0.0,0.0,0.0,0.01112235
1078,0.028238468,0.0,0.0,0.0,0.028238468,0.0,0.0,0.0,0.0,0.013978453
1078,0.026132679,0.0,0.0,0.0,0.026132679,0.0,0.0,0.0,0.0,0.03345904
1078,0.06278765,0.0,0.0,0.0,0.06278765,0.0,0.0,0.0,0.0,0.017753892
1078,0.027810419,0.0,0.0,0.0,0.027810419,0.0,0.0,0.0,0.0,0.031609826
1078,0.076097526,0.0,0.0,0.0,0.076097526,0.0,0.0,0.0,0.0,0.031585794
1078,0.07513932,0.0,0.0,0.0,0.07513932,0.0,0.0,0.0,0.0,0.089181885
1078,0.09434124,0.0,0.0,0.0,0.09434124,0.0,0.0,0.0,0.0,0.13770995
1078,0.15317218,0.0,0.0,0.0,0.19872692,0.0,0.0,1.0,0.0,0.061356306
1078,0.14042476,0.0,0.0,0.0,0.1944375,0.0,0.0,1.0,0.0,0.07274815
1079,0.14042476,0.0,0.0,0.0,0.1944375,0.0,0.0,1.0,0.0,0.07274815
1079,0.12943906,0.0,0.0,0.0,0.18713558,0.0,0.0,1.0,0.0,0.077709705
1079,0.1217257,0.0,0.0,0.0,0.1217257,0.0,0.0,0.0,0.0,0.07704065
1079,0.12089936,0.0,0.0,0.0,0.12089936,0.0,0.0,0.0,0.0,0.06913835
1079,0.066915534,0.0,0.0,0.0,0.066915534,0.0,0.0,0.0,0.0,0.1178696
1079,0.07075093,0.0,0.0,0.0,0.07075093,0.0,0.0,0.0,0.0,0.032088295
1079,0.032655664,0.0,0.0,0.0,0.032655664,0.0,0.0,0.0,0.0,0.022791449
1079,0.03113851,0.0072359443,0.00022531651,0.00021709225,0.030913193,0.0,0.0,0.0,1.0,0.017206702
1079,0.049084183,0.0,0.0,0.0,0.049084183,0.0,0.0,0.0,0.0,0.012310317
1079,0.027611908,0.0,0.0,0.0,0.027611908,0.0,0.0,0.0,0.0,0.022030719
1080,0.06349748,0.0,0.0,0.0,0.06349748,0.0,0.0,0.0,0.0,0.06127653
1080,0.059054654,0.0,0.0,0.0,0.059054654,0.0,0.0,0.0,0.0,0.02810843
1080,0.057861056,0.0,0.0,0.0,0.057861056,0.0,0.0,0.0,0.0,0.025397575
1080,0.086161025,0.0,0.0,0.0,0.086161025,0.0,0.0,0.0,0.0,0.1522516
1080,0.05526892,0.0,0.0,0.0,0.05526892,0.0,0.0,0.0,0.0,0.027291978
1080,0.061879348,0.0,0.0,0.0,0.061879348,0.0,0.0,0.0,0.0,0.01814056
1080,0.030321231,0.0,0.0,0.0,0.030321231,0.0,0.0,0.0,0.0,0.026821202
1080,0.07238924,0.0,0.0,0.0,0.07238924,0.0,0.0,0.0,0.0,0.020033866
1080,0.15794553,0.0,0.0,0.0,0.18765408,0.0,0.0,1.0,0.0,0.040013563
1080,0.05606411,0.0,0.0,0.0,0.05606411,0.0,0.0,0.0,0.0,0.02544915
1081,0.043237127,0.0,0.0,0.0,0.043237127,0.0,0.0,0.0,0.0,0.014662029
1081,0.050448302,0.0,0.0,0.0,0.050448302,0.0,0.0,0.0,0.0,0.088113666
1081,0.027624149,0.0,0.0,0.0,0.027624149,0.0,0.0,0.0,0.0,0.019219777
1081,0.080008924,0.0,0.0,0.0,0.080008924,0.0,0.0,0.0,0.0,0.018942626
1081,0.041430116,0.0,0.0,0.0,0.041430116,0.0,0.0,0.0,0.0,0.013161134
1081,0.042766202,0.0,0.0,0.0,0.042766202,0.0,0.0,0.0,0.0,0.0862585
1081,0.059020963,0.0,0.0,0.0,0.059020963,0.0,0.0,0.0,0.0,0.016401604
1081,0.07096938,0.0,0.0,0.0,0.07096938,0.0,0.0,0.0,0.0,0.017899344
1081,0.047754016,0.0,0.0,0.0,0.047754016,0.0,0.0,0.0,0.0,0.018171094
1081,0.07426217,0.0,0.0,0.0,0.07426217,0.0,0.0,0.0,0.0,0.06134316
1082,0.08102433,0.0,0.0,0.0,0.08102433,0.0,0.0,0.0,0.0,0.03890944
1082,0.091975026,0.0,0.0,0.0,0.091975026,0.0,0.0,0.0,0.0,0.038266987
1082,0.103675336,0.0,0.0,0.0,0.103675336,0.0,0.0,0.0,0.0,0.035077013
1082,0.20427947,0.0,0.0,0.0,0.32858688,0.0,0.0,1.0,0.0,0.16742593
1082,0.34509015,0.0,0.0,0.0,0.51911384,0.0,0.0,1.0,0.0,0.23438731
1082,0.16494063,0.0,0.0,0.0,0.17923053,0.0,0.0,1.0,0.0,0.019246642
1082,0.121047154,0.0,0.0,0.0,0.121047154,0.0,0.0,0.0,0.0,0.07796182
1083,0.13558045,0.0,0.0,0.0,0.33195287,0.0,0.0,1.0,0.0,0.26448816
1083,0.09574287,0.0,0.0,0.0,0.09574287,0.0,0.0,0.0,0.0,0.06912663
1083,0.057743505,0.0,0.0,0.0,0.057743505,0.0,0.0,0.0,0.0,0.038776297
1083,0.08181055,0.0,0.0,0.0,0.08181055,0.0,0.0,0.0,0.0,0.07137405
1083,0.07114199,0.0,0.0,0.0,0.07114199,0.0,0.0,0.0,0.0,0.056057442
1083,0.0707583,0.0,0.0,0.0,0.0707583,0.0,0.0,0.0,0.0,0.06429694
1083,0.032332927,0.0,0.0,0.0,0.032332927,0.0,0.0,0.0,0.0,0.0726765
1083,0.097274795,0.0,0.0,0.0,0.097274795,0.0,0.0,0.0,0.0,0.052697238
1083,0.06984041,0.0,0.0,0.0,0.06984041,0.0,0.0,0.0,0.0,0.039643154
1083,0.07505921,0.0,0.0,0.0,0.07505921,0.0,0.0,0.0,0.0,0.0365828
1083,0.043528408,0.0,0.0,0.0,0.043528408,0.0,0.0,0.0,0.0,0.057086833
1084,0.043528408,0.0,0.0,0.0,0.043528408,0.0,0.0,0.0,0.0,0.057086833
1084,0.16477495,0.0,0.0,0.0,0.25279492,0.0,0.0,1.0,0.0,0.11855145
1084,0.11406319,0.0,0.0,0.0,0.11406319,0.0,0.0,0.0,0.0,0.045477908
1084,0.13252921,0.0,0.0,0.0,0.1684171,0.0,0.0,1.0,0.0,0.048336323
1084,0.18038435,0.0,0.0,0.0,0.2346755,0.0,0.0,1.0,0.0,0.07312313
1084,0.10220762,0.0,0.0,0.0,0.10220762,0.0,0.0,0.0,0.0,0.08266646
1084,0.12070985,0.0,0.0,0.0,0.12070985,0.0,0.0,0.0,0.0,0.07374321
1084,0.1454281,0.0,0.0,0.0,0.21876164,0.0,0.0,1.0,0.0,0.09877074
1084,0.13535929,0.0,0.0,0.0,0.18936297,0.0,0.0,1.0,0.0,0.07273596
1084,0.10197212,0.0,0.0,0.0,0.10197212,0.0,0.0,0.0,0.0,0.04278192
1085,0.11326901,0.0,0.0,0.0,0.11326901,0.0,0.0,0.0,0.0,0.04814398
1085,0.123409964,0.0,0.0,0.0,0.123409964,0.0,0.0,0.0,0.0,0.04800704
1085,0.17329018,0.0,0.0,0.0,0.22028857,0.0,0.0,1.0,0.0,0.06330073
1085,0.251558,0.0,0.0,0.0,0.27492958,0.0,0.0,1.0,0.0,0.03147847
1085,0.3277335,0.0,0.0,0.0,0.37020808,0.0,0.0,1.0,0.0,0.057207756
1085,0.14402841,0.0,0.0,0.0,0.18317477,0.0,0.0,1.0,0.0,0.05272507
1085,0.6878661,0.0,0.0,0.0,0.87464523,0.0,0.0,1.0,0.0,0.25156727
1085,0.18783373,0.0,0.0,0.0,0.27198935,0.0,0.0,1.0,0.0,0.1133467
1085,0.31819677,0.0,0.0,0.0,0.39160722,0.0,0.0,1.0,0.0,0.09887437
1086,0.09922258,0.0,0.0,0.0,0.09922258,0.0,0.0,0.0,0.0,0.02855434
1086,0.047224414,0.0,0.0,0.0,0.047224414,0.0,0.0,0.0,0.0,0.029710108
1086,0.05183709,0.0,0.0,0.0,0.05183709,0.0,0.0,0.0,0.0,0.0294943
1086,0.10161207,0.0,0.0,0.0,0.10161207,0.0,0.0,0.0,0.0,0.118443705
1086,0.037308805,0.0,0.0,0.0,0.037308805,0.0,0.0,0.0,0.0,0.023837382
1086,0.06358662,0.0,0.0,0.0,0.06358662,0.0,0.0,0.0,0.0,0.02087054
1086,0.05009113,0.0,0.0,0.0,0.05009113,0.0,0.0,0.0,0.0,0.015265599
1086,0.10395159,0.0,0.0,0.0,0.10395159,0.0,0.0,0.0,0.0,0.02415104
1086,0.03222954,0.0,0.0,0.0,0.03222954,0.0,0.0,0.0,0.0,0.026529895
1086,0.09110166,0.0,0.0,0.0,0.09110166,0.0,0.0,0.0,0.0,0.025491463
1086,0.09277008,0.0,0.0,0.0,0.09277008,0.0,0.0,0.0,0.0,0.029247023
