label,hazard_type,spatial_block_1deg,longitude,latitude,sample_id,feature_set,feature_set_name,held_out_domain,dissimilarity_index,inside_aoa
0,non_landslide,74_35,74.846506142306,35.891063587728986,2977,conventional,Conventional,Gilgit-Baltistan,0.6950561585180141,True
0,non_landslide,74_35,74.3120070763326,35.19711598628648,2980,conventional,Conventional,Gilgit-Baltistan,0.8529041720974762,True
0,non_landslide,74_35,74.07171057966346,35.9808966375517,2981,conventional,Conventional,Gilgit-Baltistan,0.4928758031501248,True
0,non_landslide,74_35,74.9812557170401,35.32063308546692,2983,conventional,Conventional,Gilgit-Baltistan,0.7109408483679144,True
0,non_landslide,74_35,74.7072662528111,35.53623062140103,2984,conventional,Conventional,Gilgit-Baltistan,0.8753589298062558,True
0,non_landslide,74_35,74.99697404825348,35.81470594128978,2985,conventional,Conventional,Gilgit-Baltistan,0.8390205937219464,True
0,non_landslide,74_35,74.52760461226671,35.59461809059485,2986,conventional,Conventional,Gilgit-Baltistan,0.6654158560005132,True
0,non_landslide,74_35,74.91387870012251,35.94720812909293,2987,conventional,Conventional,Gilgit-Baltistan,0.9352502742639615,True
0,non_landslide,74_35,74.85773415875857,35.388005643283435,2989,conventional,Conventional,Gilgit-Baltistan,0.9049554419729664,True
1,landslide,74_35,74.9857460318009,35.62830659905364,3081,conventional,Conventional,Gilgit-Baltistan,1.2595625216221331,False
1,landslide,74_35,74.95205752334212,35.6350443007454,3082,conventional,Conventional,Gilgit-Baltistan,1.0906690695599668,False
1,landslide,74_35,74.91163577229263,35.697926543801096,3083,conventional,Conventional,Gilgit-Baltistan,0.8665353978599732,True
1,landslide,74_35,74.79709930263384,35.711401947184605,3084,conventional,Conventional,Gilgit-Baltistan,1.020648413509618,False
1,landslide,74_35,74.74320214820084,35.78551220669287,3085,conventional,Conventional,Gilgit-Baltistan,1.2178782964704136,False
1,landslide,74_35,74.73196967264718,35.79674022314545,3086,conventional,Conventional,Gilgit-Baltistan,1.2954362926590581,False
1,landslide,74_35,74.73196967264718,35.79224990838462,3087,conventional,Conventional,Gilgit-Baltistan,1.0971447862171049,False
1,landslide,74_35,74.6398936949946,35.81920071515166,3088,conventional,Conventional,Gilgit-Baltistan,0.8603492082513662,True
1,landslide,74_35,74.62641829161107,35.8124630134599,3089,conventional,Conventional,Gilgit-Baltistan,0.7263788930532119,True
1,landslide,74_35,74.35468067341408,35.985386952312524,3090,conventional,Conventional,Gilgit-Baltistan,0.5532250373726637,True
1,landslide,74_35,74.38162702108005,35.96742123416819,3091,conventional,Conventional,Gilgit-Baltistan,0.6867041502297944,True
1,landslide,74_35,74.2962887451192,35.90229160418156,3092,conventional,Conventional,Gilgit-Baltistan,0.7514656582442767,True
1,landslide,74_35,74.29853613205015,35.90229160418156,3093,conventional,Conventional,Gilgit-Baltistan,0.8020491374549799,True
1,landslide,74_35,74.29404135818827,35.90229160418156,3094,conventional,Conventional,Gilgit-Baltistan,0.8183790809299153,True
1,landslide,74_35,74.28955104342745,35.90229160418156,3095,conventional,Conventional,Gilgit-Baltistan,0.7965602857201532,True
1,landslide,74_35,74.20196538053567,35.976406322790886,3096,conventional,Conventional,Gilgit-Baltistan,0.7669933429881083,True
1,landslide,74_35,74.19747506577484,35.97415893585996,3097,conventional,Conventional,Gilgit-Baltistan,0.9243631331170052,True
1,landslide,74_35,74.2042127674666,35.96742123416819,3098,conventional,Conventional,Gilgit-Baltistan,0.9469560255393975,True
1,landslide,74_35,74.2042127674666,35.96742123416819,3099,conventional,Conventional,Gilgit-Baltistan,0.9469560255393975,True
1,landslide,74_35,74.20645569529648,35.95619321771562,3100,conventional,Conventional,Gilgit-Baltistan,0.8057011091005383,True
1,landslide,74_35,74.33895788309962,35.891063587728986,3101,conventional,Conventional,Gilgit-Baltistan,0.990228315964078,True
1,landslide,74_35,74.35692360124396,35.88432588603723,3102,conventional,Conventional,Gilgit-Baltistan,0.6810863630794334,True
1,landslide,74_35,74.38162702108005,35.87085048265372,3103,conventional,Conventional,Gilgit-Baltistan,0.9036852445349475,True
1,landslide,74_35,74.41756291646978,35.86411278096197,3104,conventional,Conventional,Gilgit-Baltistan,0.7310084017625416,True
1,landslide,74_35,74.47819777259453,35.86860755482383,3105,conventional,Conventional,Gilgit-Baltistan,0.9107539817469624,True
1,landslide,74_35,74.4894257890471,35.91352407973519,3106,conventional,Conventional,Gilgit-Baltistan,0.712898696743425,True
1,landslide,74_35,74.48717840211617,35.90229160418156,3107,conventional,Conventional,Gilgit-Baltistan,0.6669313350062943,True
1,landslide,74_35,74.52985199919765,35.96742123416819,3108,conventional,Conventional,Gilgit-Baltistan,0.8773346920935512,True
1,landslide,74_35,74.51861952364402,35.84390413498774,3109,conventional,Conventional,Gilgit-Baltistan,0.7569620848226247,True
1,landslide,74_35,74.50963889412238,35.85064183667951,3110,conventional,Conventional,Gilgit-Baltistan,0.9645235376557129,True
1,landslide,74_35,74.50963889412238,35.85513215144033,3111,conventional,Conventional,Gilgit-Baltistan,0.803755575465175,True
1,landslide,74_35,74.57925883886983,35.78775959362381,3112,conventional,Conventional,Gilgit-Baltistan,0.8129164728995952,True
1,landslide,74_35,74.57925883886983,35.78326481976193,3113,conventional,Conventional,Gilgit-Baltistan,0.8316323684206639,True
1,landslide,74_35,74.57701145193889,35.78326481976193,3114,conventional,Conventional,Gilgit-Baltistan,0.9125437429170018,True
1,landslide,74_35,74.60845257346674,35.74733338347327,3115,conventional,Conventional,Gilgit-Baltistan,0.7465724466705104,True
1,landslide,74_35,74.60396225870592,35.64402938936809,3116,conventional,Conventional,Gilgit-Baltistan,0.6345087320640311,True
1,landslide,74_35,74.6151902751585,35.66199510751242,3117,conventional,Conventional,Gilgit-Baltistan,0.6971370982531013,True
1,landslide,74_35,74.61069996039767,35.62381628429282,3118,conventional,Conventional,Gilgit-Baltistan,0.8405735493158998,True
1,landslide,74_35,74.628665678542,35.53174030664021,3119,conventional,Conventional,Gilgit-Baltistan,0.8651389281501289,True
1,landslide,74_35,74.63091306547294,35.52724553277834,3120,conventional,Conventional,Gilgit-Baltistan,0.6637329051559755,True
1,landslide,74_35,74.61294288822755,35.509279814634006,3121,conventional,Conventional,Gilgit-Baltistan,0.7010902253288387,True
1,landslide,74_35,74.61294288822755,35.507032427703066,3122,conventional,Conventional,Gilgit-Baltistan,0.7940317448233497,True
1,landslide,74_35,74.28730365649652,35.41944676481128,3123,conventional,Conventional,Gilgit-Baltistan,0.8268845855901137,True
1,landslide,74_35,74.28281334173569,35.42169415174223,3124,conventional,Conventional,Gilgit-Baltistan,0.9558661797569714,True
1,landslide,74_35,74.26035730883054,35.41495645005046,3125,conventional,Conventional,Gilgit-Baltistan,0.6389658122453755,True
1,landslide,74_35,74.26035730883054,35.41495645005046,3126,conventional,Conventional,Gilgit-Baltistan,0.6389658122453755,True
1,landslide,74_35,74.21544078391918,35.40372843359789,3127,conventional,Conventional,Gilgit-Baltistan,0.6312662249231099,True
1,landslide,74_35,74.19298029191297,35.39923811883707,3128,conventional,Conventional,Gilgit-Baltistan,0.7582740415479359,True
1,landslide,74_35,74.18624704932226,35.39699073190613,3129,conventional,Conventional,Gilgit-Baltistan,0.7110877330975681,True
1,landslide,74_35,74.0267940547521,35.423941538673155,3130,conventional,Conventional,Gilgit-Baltistan,0.6599885704064005,True
1,landslide,74_35,74.02454666782116,35.42618446650303,3131,conventional,Conventional,Gilgit-Baltistan,0.6662541021737091,True
1,landslide,74_35,74.02005635306034,35.43067924036492,3132,conventional,Conventional,Gilgit-Baltistan,0.5444174992741975,True
1,landslide,74_35,74.68930053466677,35.55419633954536,3187,conventional,Conventional,Gilgit-Baltistan,1.2916054322082255,False
1,landslide,74_35,74.68481021990594,35.55194895261443,3188,conventional,Conventional,Gilgit-Baltistan,0.9794383279156721,True
1,landslide,74_35,74.68930053466677,35.55194895261443,3189,conventional,Conventional,Gilgit-Baltistan,1.0731148149977061,False
1,landslide,74_35,74.69379084942759,35.55194895261443,3190,conventional,Conventional,Gilgit-Baltistan,1.2968289780036784,False
1,landslide,74_35,74.69379084942759,35.549706024784555,3191,conventional,Conventional,Gilgit-Baltistan,0.9945336803447495,True
1,landslide,74_35,74.69603823635852,35.54970602478455,3192,conventional,Conventional,Gilgit-Baltistan,1.4633422296761254,False
1,landslide,74_35,74.69603823635852,35.5474586378536,3193,conventional,Conventional,Gilgit-Baltistan,0.9892686335776772,True
1,landslide,74_35,74.69828562328946,35.5474586378536,3194,conventional,Conventional,Gilgit-Baltistan,1.5051205663007043,False
1,landslide,74_35,74.70052855111935,35.5474586378536,3195,conventional,Conventional,Gilgit-Baltistan,1.5775778381039587,False
1,landslide,74_35,74.70052855111935,35.54521125092267,3196,conventional,Conventional,Gilgit-Baltistan,0.9834990110402606,True
1,landslide,74_35,74.72298904312555,35.540720936161854,3197,conventional,Conventional,Gilgit-Baltistan,1.0297173560858244,False
1,landslide,74_35,74.72747935788637,35.53623062140103,3198,conventional,Conventional,Gilgit-Baltistan,0.9672520377953662,True
1,landslide,74_35,74.7297267448173,35.53623062140103,3199,conventional,Conventional,Gilgit-Baltistan,1.4114570359534788,False
1,landslide,74_35,74.73646444650906,35.52275521801752,3200,conventional,Conventional,Gilgit-Baltistan,1.435834682371821,False
1,landslide,74_35,74.83303073892249,35.408218748358706,3201,conventional,Conventional,Gilgit-Baltistan,0.8699307947348796,True
1,landslide,74_35,74.83752551278435,35.39923811883707,3202,conventional,Conventional,Gilgit-Baltistan,0.7177641571785741,True
1,landslide,74_35,74.87120956214208,35.259998229342166,3203,conventional,Conventional,Gilgit-Baltistan,0.7482597557265277,True
1,landslide,74_35,74.94307689382047,35.194868599355544,3204,conventional,Conventional,Gilgit-Baltistan,0.5673651548870724,True
1,rockfall,74_35,74.70277593805028,35.54521125092267,3285,conventional,Conventional,Gilgit-Baltistan,0.8837796868517892,True
1,rockfall,74_35,74.71625134143379,35.540720936161854,3286,conventional,Conventional,Gilgit-Baltistan,1.3887560573810647,False
1,rockfall,74_35,74.73196967264718,35.5339832344701,3287,conventional,Conventional,Gilgit-Baltistan,1.4392432159875543,False
1,rockfall,74_35,74.73421705957813,35.5339832344701,3288,conventional,Conventional,Gilgit-Baltistan,1.3892699361435776,False
1,rockfall,74_35,74.73421705957813,35.53174030664021,3289,conventional,Conventional,Gilgit-Baltistan,0.9887186810054893,True
1,rockfall,74_35,74.73421705957813,35.53174030664021,3290,conventional,Conventional,Gilgit-Baltistan,0.9887186810054893,True
1,rockfall,74_35,74.7544301646534,35.507032427703066,3291,conventional,Conventional,Gilgit-Baltistan,1.010381636180209,False
1,rockfall,74_35,74.75892047941421,35.507032427703066,3292,conventional,Conventional,Gilgit-Baltistan,1.1474317844367934,False
1,rockfall,74_35,74.20645569529648,35.96517384723726,3293,conventional,Conventional,Gilgit-Baltistan,0.8158028748581283,True
1,rockfall,74_35,74.20645569529648,35.96293091940737,3294,conventional,Conventional,Gilgit-Baltistan,0.8311526127031715,True
1,rockfall,74_35,74.47819777259453,35.870850482653715,3295,conventional,Conventional,Gilgit-Baltistan,0.8514695851846394,True
1,rockfall,74_35,74.48268808735536,35.868607554823825,3296,conventional,Conventional,Gilgit-Baltistan,1.0680956505616768,False
