feature_set,model,curve,x,y,threshold
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.22281167108753316,0.99549138566715
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.22413793103448276,0.9954703232556981
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.23010610079575597,0.9953399780878383
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.23143236074270557,0.9953313694219925
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.23408488063660476,0.995311447822075
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.2354111405835544,0.9953107228772158
conventional_v3,stacked_l2_logistic,roc,0.0005530973451327434,0.24071618037135278,0.9950268809256663
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.24071618037135278,0.9950241700255685
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2427055702917772,0.9949637986328227
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2453580901856764,0.9949569279635296
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2473474801061008,0.9949463301724337
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2486737400530504,0.9949016585366534
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2513262599469496,0.9948035160072614
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2526525198938992,0.9947945456157985
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2612732095490716,0.9945914021218921
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2625994694960212,0.9945777104938872
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2645888594164456,0.9945479564154753
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.26591511936339524,0.9945322308955508
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.28315649867374004,0.9938871405306322
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.28448275862068967,0.9938683601218956
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2864721485411141,0.9938493623333798
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.28779840848806365,0.993826042047988
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.2911140583554377,0.9937332841252854
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.29244031830238726,0.9937152784329899
conventional_v3,stacked_l2_logistic,roc,0.0011061946902654867,0.3003978779840849,0.9934665192188915
conventional_v3,stacked_l2_logistic,roc,0.00165929203539823,0.3003978779840849,0.9934435975090176
